cif,cust_pin_code
180001276666,504308
180001290474,534281
180001125613,413602
180001273992,522413
180001293986,517503
180001290712,416507
180001285457,509360
180001289884,452009
180001135256,802301
180001285353,507002
180001275741,635001
180001285379,110041
180001264071,201001
180001261673,431103
180001268856,560068
180001271249,311001
180001271481,121001
180001194566,635001
180001267557,301019
180001102693,560087
180001268645,500064
180001291028,122004
180001273562,431136
180001266774,440009
180001292461,451447
180001264538,631702
180001276688,476229
180001263977,600072
180001263115,560018
180001278894,421204
180000923103,144005
180001294521,520012
180001266669,534451
180001264588,413701
180001263317,571426
180001341564,524121
180001276592,395010
180001277999,335704
180001285476,811107
180001281488,700147
180001275924,400605
180001283252,500064
180001277755,580030
180001090929,281301
180001271023,312001
180001295639,603002
180001268039,562106
180001122278,585222
180001119071,571214
180000442793,382480
180001124358,500055
180001271220,587301
180001109175,524407
180001290029,515001
180001264362,523170
180000181410,506002
180001297961,845106
180001090044,801505
180001276621,452010
180001290517,121003
180001277009,416216
180001276558,847226
180001273083,600044
180001333030,502296
180000325836,641007
180001271149,482001
170000006118,517501
180001281797,503310
180001264380,575003
180001285363,534462
180001271259,302006
180001271097,380038
180001290893,560026
180001299550,332709
180001290698,303106
180000229870,110041
180001221441,506324
180001279116,400097
180001194606,314023
180001221515,612402
180001169256,394651
180001271152,481001
180001276627,500059
180001277071,421306
180001290346,845428
180001285441,342027
180001279017,586101
180000572105,605006
180001264855,201009
180000444134,641034
180001290111,500037
180001264444,580008
180001169356,302005
180001266529,205001
180001276694,394150
180001264268,635802
180001262909,500060
180000950273,400068
180001127732,560100
180001266849,627657
180001273282,205151
180001169502,471105
180000572949,603103
180001282812,122508
180001294372,643211
180001266833,472331
180001194886,523166
180001143694,121003
180001282609,500045
180001276987,422010
180001290477,476001
180001271444,520010
180001135095,571118
180001299565,400708
180001290485,396191
180001108610,332301
180001109152,321023
180001142446,401209
180001135232,493881
180001195605,431203
180001247071,586129
180001195663,600091
180001195546,456221
180001277710,734013
180001276931,560090
180000357203,462039
180001266560,500037
180000214937,121001
180001195207,124507
180001143917,415002
180001285313,360490
180001142081,312001
180000895777,201010
180001142432,603210
180001266607,110059
180001264571,600107
180001301423,221711
180001282809,500061
180001266738,400706
180001279252,474011
180001295825,121005
180001266458,500053
180001270169,324005
180001290102,560057
180001266639,443401
180001194526,585316
180001271369,622203
180001135285,560016
180001135020,500061
180001109214,522002
180001268513,574326
180001290205,201010
180001247055,635109
180000451402,411001
180001276939,826001
180000339456,700031
180001135408,600100
180001221245,344022
180001290694,110075
180001279044,580001
180001296253,500014
180001169515,276142
180001276945,560045
180001267477,571250
180001104052,444505
180001271292,110096
180000451412,460001
180001273564,411017
180001169564,382330
180001263098,387560
180001282292,632404
180001350967,733207
180001169160,110092
180001293493,176061
180001279031,466331
180001271198,444002
180001271302,626123
180001088177,263160
180001271370,515004
180001279078,522211
180001090098,226012
180001099979,560032
180001264628,629403
180001277574,841406
180001277183,302039
180001169510,411041
180000562842,201301
180000931330,626001
180001273346,637303
180000712507,431121
180001280713,486001
180001290813,506002
180000719417,110085
180000918500,500085
180001132630,721641
180001264595,562157
180001271108,515571
180001109878,243634
180001272347,736159
180001333031,322205
180000552616,110060
180001088767,431001
180001194529,700112
180001109233,848204
180000341615,570024
180001299222,132001
180001261633,462003
180001279510,203207
180001277924,560036
180001169544,122508
180001271372,110077
180001091905,560092
180001290551,413507
180001266741,395004
180001195613,110094
180001268359,313001
180001195042,221709
180001273486,441110
180001194425,440026
180000931313,560002
180001273593,600099
180001247056,500080
180001101162,741152
180000463216,201301
180001275794,388130
180001271328,524002
180000944819,800004
180001270887,110014
180001221255,641603
180001267478,600118
180001276986,517425
180001270896,581110
180001341569,560073
180001263309,110053
180001282571,395006
180001281723,400063
180001133335,700102
180001264031,411057
180001137682,500076
180000946310,686548
180001142195,560098
180001099352,141015
180001143894,560035
180001134396,625106
180001221236,600081
180001279303,121001
180001266449,321203
180001274300,332311
180001290790,110018
180001290299,431202
180001266448,341001
180001263126,122018
180000451263,382345
180001279027,363641
180001277030,410206
180001271171,560040
180001143751,221008
180001195201,503185
180001221410,500050
180000901712,121003
180001195662,783128
180001135127,500068
180001278274,600095
180001119096,560027
180001290418,844111
180001262893,521215
180001109236,560078
180001301447,201301
180000939937,506343
180001143658,500049
180001169528,583101
180001266750,451666
180001284913,600033
180001264709,500010
180001105366,641025
180001264470,110094
180001278797,621701
180001276852,522502
180001273503,382330
180001290310,520003
180001266637,620012
180001266569,416507
180001275497,500070
180001290339,620001
180001271449,507101
180001123185,847229
180001276831,110017
180001135145,506356
180001124365,244251
180001266814,370020
180001264668,500090
180001296215,626123
180001169411,515001
180001351661,500005
180001194905,416410
180001290294,560103
180000570378,639002
180001267645,571218
180001290263,848130
180001264125,643001
180001276685,303701
180001266791,121005
180001135015,506330
180001277051,629252
180001286601,400075
180001277109,847104
180001107895,144105
180001289936,450117
180001169426,639005
180001261787,411046
180001267111,440014
180001293474,507001
180001288016,641005
180001100703,380028
180001284933,563101
180001281974,508207
180001280350,641035
180001271278,250101
180000442754,176047
180000340753,560103
180000686993,442302
180000745286,700123
180001093493,743357
180000184386,608001
180001143834,500024
180001290738,608602
180001294489,600063
180001124371,517130
180001261402,332301
180001109910,201002
180001109154,442001
180001290361,620005
180001096524,452003
180001276605,625011
180001262907,411028
180001194759,274304
180001281725,413109
180001285423,572224
180000741160,560103
180001279622,201306
180001194907,524126
180001195182,201009
180001280032,505102
180001290842,457001
180001265573,855107
180000907415,332715
180001275585,506343
180001087699,201206
180001273561,416005
180001290469,638052
180001276749,560023
180001286783,121013
180001297498,394305
180001141514,452014
180001290463,431128
180001277090,380055
180000717300,201301
180001290588,522421
180001270752,342001
180001264430,641001
180001266630,503225
180001270828,624002
180001195261,500008
180001275570,507138
180000904247,121003
180001143676,600068
180001276514,201009
180001195603,635109
180001277167,302006
180001135103,828309
180001278692,500013
180001127454,852220
180001134366,621133
180001290802,207249
180001276780,800001
180001290787,201303
180001290628,500053
180001275806,401105
180001279003,390003
180001276673,412205
180001263321,641021
180001194456,110043
180001290689,380013
180001300940,507114
180001194725,600042
180001266684,530048
180001266857,110092
180001266595,570026
180001194709,742302
180001143907,201304
180001247083,524228
180000561358,201012
180001263144,517424
180001169292,632315
180000222986,500047
180001278596,410205
180001266813,411019
180001264185,311001
180001275827,110094
180001266676,635302
180001117340,110062
180000451547,410206
180001124349,506135
180001247079,444701
180000108727,262203
180001290490,400709
180001129214,560091
180001169493,401209
180001289893,515556
180001194461,110088
180001282930,793001
180001273524,201206
180001136326,635751
180001262899,210204
180000557630,411037
180001282532,600103
180001276770,122107
180000746616,851212
180001273862,110051
180001274059,382475
180001273496,388001
180001290746,500019
180001283416,560068
180000593445,410210
180001276505,110059
180001290845,515001
180001279011,522006
180001143609,380055
180001195547,517214
180001265187,360311
180001143969,626201
180001090314,722183
180001280669,471201
180001135206,416216
180001268944,560068
180001088770,520001
180001123140,600118
180000746924,400020
180001295103,524201
180001289918,303008
180001261393,343040
180001119135,500050
180001274419,783375
180001129406,604408
180001268865,400708
180001279162,303108
180000575869,361001
180001143582,641601
180001266588,515408
180001271363,560102
180001294803,110045
180001194553,110003
180001169345,847215
180001090109,305001
180001124362,622301
180001280662,431705
180001276472,462001
180001266783,380063
180001263274,603002
180001276744,585316
180001276719,413302
180001194973,422009
180001271417,302034
180001294680,415637
180000923110,781025
180000906304,411027
180000921426,560043
180001271266,110059
180000710668,231223
180001275801,582207
180001281492,441905
180001129497,444505
180001275662,121105
180001143754,518468
180001134593,500062
180001221626,431103
180001194431,141007
180001275638,394230
180001273107,401208
180001194983,325004
180001277035,584128
180001294976,208014
180001133624,621002
180001273921,360005
180001266843,360001
180000445548,600089
180001085078,632404
180001266340,473660
180001278960,638459
180001169200,421302
180000884849,110059
180001135031,394510
180001295145,500048
180001269642,518003
180001333026,506331
180001194486,581126
180001282585,411046
180001194489,412220
180001113709,431519
180001289873,502001
180001266726,520013
180001194989,201309
180000485163,695018
180001294403,636301
180001272902,395006
180001264344,333001
180001263038,500038
180000451365,711201
180000451317,600023
180001194917,110059
180001266842,506342
180001090103,560100
180001282467,413507
180001143627,507182
180001271142,201010
180001271144,812003
180001286620,302038
180001271412,524313
180001169501,380024
180001195665,641006
180001195117,201003
180000572781,201014
180001282515,413132
180001268866,456006
180001194906,360006
180001266836,713338
180001143505,431122
180001290367,400072
180000894365,570026
180001194657,500023
180001221477,500097
180000463006,700141
180001266417,506369
180001194719,121002
180001135197,333023
180000433211,735102
180000182702,110092
180001194659,824143
180000902811,370201
180001264434,485005
180001294297,560048
180000359672,480661
180001135092,141007
180001276875,583135
180001285463,445206
180001124302,395017
180000747454,452009
180001290372,201309
180001276560,301709
180001266439,413249
180001247148,500072
180000931323,560030
180001285452,401209
180001276612,632602
180001290605,572106
180001273547,110059
180000586450,560043
180001270726,382405
180001194994,394210
180001109186,207125
180001289933,600094
180001169179,625018
180001299147,517501
180001276027,302002
180001273343,462038
180001247048,452009
180001276959,431135
180001195429,627601
180001283491,413307
180001292690,600083
180001286615,110065
180001221583,829133
180001143485,382330
180000481143,342011
180001289976,110086
180001294511,411027
180000720542,605803
180001142273,444505
180001266653,560018
180001279051,600107
180001135135,632401
180001273134,462038
180001194788,570016
180001273339,533101
180001266822,383434
180001268814,500072
180001125372,689673
180001124380,563116
180000179983,560076
180000725232,324001
180001169280,462022
180001286613,303304
180000359756,243122
180001294476,500054
180001282555,847104
180001276833,501509
180001134966,382350
180001276807,413304
180001169383,562159
180001295633,518501
180001299497,801503
180000365859,560034
180001141612,281001
180001273473,523186
180000939931,713123
180001194650,305407
180001261725,500028
180001264536,365560
180001133627,411042
180001283407,560075
180001266459,331026
180001289897,600045
180001279112,302012
180001283895,383001
180001263267,500050
180001273984,635109
180001278567,342001
180001125433,364001
180001264235,606805
180001273437,110031
180001169438,110041
180001262889,591238
180001290225,530016
180001143709,500088
180001269205,445304
180001263305,370110
180001299096,587201
180001289838,560018
180001194490,303801
180001276471,343030
180001294294,380001
180001282610,500001
180001274931,500045
180001264750,380015
180001289768,600113
180001339655,396445
180001276994,560060
180001093579,824302
180001194834,110052
180001294570,560102
180001221640,122105
180001276569,480441
180001277216,392210
180001279892,585202
180001129150,500055
180001103733,121102
180001109172,486886
180000108744,562101
180001276029,484334
180000451303,201303
180001133728,506330
180001286733,110092
180001295328,522233
180000906293,843329
180001143730,560037
180001268890,515672
180001264727,122103
180001269063,413517
180001275984,431122
180001289575,361001
180001271265,626149
180001274327,302026
180001143993,500097
180000366303,110074
180001287175,388215
180001273274,394107
180000710747,721156
180001094133,110053
180001152036,122508
180001266575,201002
180001169199,110044
180001270364,452009
180000229370,560030
180001195197,141013
180001135100,500064
180001195196,600045
180001169500,500062
180001290758,507166
180001274866,500002
180001143952,560078
180001287932,502270
180001194969,533016
180000469075,324007
180001277730,522306
180000451362,127021
180001271420,122001
180001290428,302033
180001273933,413519
180001300746,603209
180001279034,201009
180001276824,517643
180001279236,500011
180001290691,486447
180000451409,444005
180001299137,421302
180001263251,732102
180001277018,416416
180001271331,277001
180001278558,504296
180001275784,461775
180001277578,641605
180001276828,600001
180001289923,456335
180000445670,411027
180001266302,620009
180001129432,506001
180001221592,110025
180001299269,625534
180001264239,600077
180001090112,841428
180001279055,305001
180001279101,606003
180001266733,303901
180001169186,394130
180001124321,363621
180001194597,326001
180001276639,560037
180001139420,431709
180001195116,431136
180001284331,560029
180001134766,394115
180001278612,110092
180001347893,509228
180001264945,395002
180001266654,364001
180001277573,110033
180001266457,385515
180001276019,533124
180001268783,721429
180001129581,560099
180001264514,845453
180001290549,226024
180001143872,110034
180001276594,342304
180001269882,520004
180001266712,576104
180001277946,248007
180001275306,500032
180001290423,563101
180000475194,517501
180001283808,110058
180001134333,560103
180001266553,521132
180001290648,500017
180001090386,560061
180000465754,201301
180001271115,110023
180001143666,413248
180001282567,395006
180001275989,411041
180001273379,500040
180001277150,422009
180001282378,743125
180001195103,585306
180001266839,522614
180001109163,201301
180001194866,110092
180001271483,121004
180000452126,500048
180001266201,505209
180001283739,614704
180001266495,411046
180001289954,380028
180001290488,825320
180001290362,534447
180000474724,123401
180001276746,631402
180001286639,524002
180001194515,110019
180001135691,421301
180001113646,333515
180001278170,121001
180000911008,600071
180001261785,560034
180001289994,524004
180001221397,322216
180001169486,302015
180000729606,497231
180001293152,383001
180001143613,201001
180001141835,396445
180001130229,500017
180001135252,506330
180001268860,411027
180001290592,110032
180001273542,500005
180001276752,110095
180001282535,121102
180001290513,486441
180001264130,461661
180001285034,788110
180001268948,305901
180001289881,387620
180001090026,600061
180001135109,560099
180001276598,560002
180001264013,247001
180000921472,201204
180001142569,756166
180001098407,110091
180001194717,504216
180001290356,520015
180001277003,560090
180001194870,591232
180001294823,110003
180001290198,396445
180001299152,302012
180001279023,141116
180001290563,410206
180001266558,110044
180001268868,416008
180000208555,600044
180001143533,486441
180001297258,577182
180000439441,401601
180001280348,385535
180001194521,412104
180000585608,560078
180001268886,518124
180001134826,411033
180001291027,500013
180001275617,600126
180001278203,413216
180001285218,247001
180000923108,676541
180001264490,560037
180000438938,302004
180001264563,607803
180001275840,600034
180001271385,586122
180001277037,410218
180001087471,560026
180001271015,584101
180001143781,533233
180001290844,441110
180001333047,500070
180001282641,440027
180001194991,482003
180001293633,458880
180001194911,563101
180000919211,500030
180001273540,500023
180001135175,603002
180001282708,425306
180001277269,416230
180001135094,445001
180000489984,110042
180001275817,476229
180001129635,560075
180001124277,400070
180001271237,125033
180001109185,312001
180001282614,515671
180001275017,500009
180001276573,431001
180001290664,572106
180001276500,360002
180001194864,333024
180001263312,516360
180001279094,500005
180001276865,110046
180001143984,560037
180001064845,400075
180001294721,305001
180001194711,302020
180001295195,110042
180001134962,440037
180001176166,411031
180001273937,201306
180001285418,700106
180001290791,530002
180001276804,560001
180001277026,500004
180000915141,441108
180001247072,382440
180001264582,848134
180001285408,515751
180001124402,500015
180001247070,560068
180001290146,110016
180001194779,600010
180001264717,803214
180001261506,440002
180001294650,122001
180001194827,395002
180001290486,110077
180001124387,380018
180001194931,209728
180001134835,637002
180001194669,110059
180001130871,811103
180001141692,572104
180000449299,641002
180001299095,641602
180000903201,140301
180001273463,700107
180001194460,110086
180001285427,572225
180001264662,500023
180001263297,390023
180001266767,562114
180001275659,560076
180001279484,416405
180001282693,440026
180001247415,486670
180000469873,400030
180001276015,110059
180001195210,500078
180001267765,509201
180000904972,400028
180001277088,600119
180001275881,431205
180001275321,110062
180001290271,327602
180001108723,560018
180001143661,400070
180001275996,521001
180001098575,795130
180001290067,500090
180001264459,110028
180000584123,110078
180001195559,444505
180001290557,452016
180001273546,431509
180001124409,382115
180001264418,251315
180001134993,506151
180001268926,110062
180001194713,110059
180000364498,842001
180001351589,383340
180001035934,482001
180001143837,122001
180001285322,462042
180000229403,711227
180001271403,361006
180001195099,636904
180001278933,361002
180001221225,244302
180001279103,201302
180001263988,500035
180001276596,508101
180001275112,517127
180001294856,413213
180001194999,248001
180001277177,110092
180001271203,587330
180001270002,477555
180001273939,752017
180000444095,600051
180001290385,522003
180001143947,500062
180001278959,331023
180001267318,394210
180001276933,444110
180001276585,560090
180001266476,462036
180001103198,413501
180001125313,414005
180001290295,847411
180001195129,500055
180001266598,463106
180001286598,110095
180001276683,431505
180001194794,641016
180001277113,560076
180001282631,484224
180001263143,110059
180001290359,301305
180001195487,421204
180001266704,306401
180001264407,401504
180001266566,602105
180001124565,413519
180001004901,721401
180001143667,271865
180001264035,604208
180001135133,382330
180001290519,411016
180001143090,422009
180001271299,313331
180001268677,413006
180001194929,173029
180001264642,394107
180001135146,500070
180001143780,522304
180001266610,560078
180000693412,560066
180001273521,800006
180001266419,560043
180001275192,121003
180001141052,210125
180001266587,637001
180001273445,600126
180001276011,641662
180001247052,452010
180001292058,121003
180001289872,516193
180001271045,521101
180001194467,524223
180001135238,560070
180001271549,509301
180001124500,431127
180001294769,500055
180001290733,531116
180001268639,122001
180001290093,522616
180001270999,620025
180000979341,609403
180001294812,505208
180001277595,585104
180001272987,534301
180001283601,335707
180001129903,500013
180001271382,500044
180000931339,110091
180001279123,607002
180001294507,486886
180001295320,110092
180001280811,576121
180000445669,411027
180001123145,444906
180001273085,500072
180001278932,222302
180001290328,560043
180000552389,517506
180001269565,400060
180001194874,303503
180001270941,829150
180001143125,502032
180001264548,248001
180001271138,600053
180001288315,533255
180001194752,423104
180001134972,387220
180001266727,506134
180001143817,401107
180001135249,641663
180001124111,638103
180001088564,600100
180001271256,425401
180001263323,500067
180001134928,360007
180001194887,518002
180001333012,302015
180001278725,600095
180000911074,121005
180001294211,390019
180001290292,421004
180001266826,507101
180001120768,844124
180001282167,533101
180001275863,470661
180001194806,322001
180001290724,390011
180001285484,201310
180001129738,625011
180001271206,412411
180001195618,503225
180001276641,431006
180001119607,600054
180000449247,500084
180001275702,415521
180001194848,411037
180001275568,635601
180001264091,480888
180001276839,423204
180001261583,700137
180001264290,395005
180001278884,421002
180001266765,400089
180001134980,625009
180001266501,600012
180000712423,400097
180001264006,422003
180001264608,500047
180001276527,580024
180001143928,431401
180001291847,560016
180001195224,752108
180001275761,382421
180001263216,500018
180001088765,760001
180001287828,124507
180001194445,522201
180001143702,500040
180001270015,678502
180000438884,440002
180001276861,524413
180001194807,452011
180001266852,321204
180001266382,324002
180001143920,600054
180001184917,530028
180001194924,532322
180001276031,122508
180001271153,423703
180001273903,500023
180000975271,302021
180001268812,641664
180001135029,271209
180001143621,201309
180001138149,500057
180001290355,400067
180001169344,755007
180001194778,440034
180001275646,535522
180001109834,385360
180001266700,400709
180000221292,560035
180001290772,600063
180001270661,517325
180001119259,431001
180001141862,742135
180001101601,517004
180001265439,560078
180001287346,395010
180001273888,605801
180000228858,641023
180000180674,382443
180000339478,388530
180001277875,400095
180001143800,508278
180001272326,344702
180001266383,522509
180001143681,600072
180000180156,515301
180001169563,600089
180000901639,440015
180001124391,641605
180001283851,395004
180001194442,636810
180001299140,110061
180001290019,636202
180001268723,390018
180001299139,560076
180001266627,388130
180001276868,523226
180001134806,756126
180001274400,535273
180000931343,400043
180001277078,482001
180000581071,421301
180001289668,500028
180001103199,452001
180000906315,201306
180001279015,504302
180000222987,362001
180000445671,282005
180001169173,577215
180001261526,784162
180001261476,560068
180001263978,474003
180001291020,400615
180001273005,226029
180001274056,400709
180001264422,636451
180001261643,384001
180001194418,500023
180001132364,395010
180000555819,560068
180001143904,600030
180001264146,122001
180001278990,606751
180001281007,508212
180001135084,600118
180000882865,733202
180001194536,325001
180001108353,141116
180001194763,508213
180001275481,248142
180001134965,627751
180001263073,431001
180001290233,382405
180001136346,396185
180001278147,203207
180001263242,761003
180001221529,400612
180001266777,400612
180001266460,505301
180001139711,401305
180001280614,122001
180001278949,122002
180000217182,250001
180001264950,572103
180001290089,201301
180001290834,847103
180000589684,535280
180001279124,533201
180001290665,421005
180001282682,516434
180000586454,560043
180001261652,445205
180001290531,600091
180001274311,110093
180001143871,201305
180001269102,521215
180001282606,500005
180001290839,391740
180001195111,452010
180001294417,305901
180001266807,638312
180001123904,685607
180001293308,517501
180001264103,424304
180001269390,533105
180001169531,560030
180001273563,121001
180001143053,110051
180001266586,515701
180000906285,560008
180001289932,500064
180001135230,754212
180000451407,411037
180001273918,201206
180000442755,600073
180001269146,400051
180001276791,361005
180001195455,201001
180001280593,395010
180001169197,600056
180001268025,121006
180001275869,851131
180001271345,400701
180001133162,122001
180001090025,110009
180001276630,122508
180001290188,636452
180001119390,638455
180001143491,843316
180001247384,247129
180001134908,443206
180001290766,501143
180001135091,600053
180001143654,613005
180001276607,530048
180001264545,312023
180000975312,400019
180001272410,394651
180001194541,560062
180001282593,524406
180001129254,275101
180001290251,325218
180001270343,635002
180001294434,415619
180001099650,500013
180001135179,400068
180001169378,636008
180001124412,425201
180001194423,754009
180001285285,110076
180001124509,441802
180001282597,500020
180001291742,244221
180001273471,247776
180000562553,600078
180001108730,583130
180001289892,382330
180000442956,201013
180001134927,680001
180001290017,393001
180001144033,500060
180000724852,485774
180001277002,413801
180001169497,641006
180001194583,562114
180001276554,517325
180000884844,302006
180001274326,431001
180001273488,635801
180001347436,560068
180001277201,516362
180001134914,400043
180001195614,504303
180001274009,122001
180001194704,641607
180001280536,421302
180001194943,201301
180001276508,281206
180001277049,302001
180000562519,732206
180001144024,411057
180000705462,431005
180000586439,362220
180001345694,641103
180001278782,462042
180001273870,500091
180001272467,421201
180001109139,756028
180001269188,523320
180001290001,600083
180001194972,302012
180001221272,636008
180001290528,481331
180001290633,635123
180001194587,700121
180001277068,560050
180001290285,110096
180001143898,636103
180000052373,400607
180001289871,844506
180001135215,582112
180001247430,344026
180001280629,502279
180001261788,600031
180001135063,638452
180000725429,401501
180001195378,122001
180001090192,201301
180001285465,605008
180000561360,518501
180001134983,411048
180001261501,560023
180001275661,560071
180001273551,641605
180001134821,431606
180001276512,342001
180001143914,621302
180001276614,400071
180001265464,413309
180001290700,110081
180001278922,201301
180001266674,395007
180001290671,641607
180001194682,638402
180001294446,401105
180001273931,521108
180001194684,600082
180001271128,401208
180001273103,413106
180001276883,533435
180001090047,560067
180000342618,743374
180001247062,410201
180001135212,560068
180001261751,500032
180001262969,500038
180001194856,263139
180001281954,572138
180001276487,110045
180001247069,506004
180001282586,444312
180001276645,506344
180001247433,380013
180001290489,505162
180001277005,332701
180001261703,413520
180001169148,110094
180001169355,388120
180001284442,201014
180001269908,455001
180001284650,410501
180001290345,410505
180001266517,530018
180001276956,625532
180001276650,591130
180000327341,600119
180001142945,400710
180001221289,641107
180001273290,110037
180001290767,110062
180001290444,533001
180001290349,560093
180001275835,571402
180001290298,121004
180001275304,560089
180001277919,500018
180001264062,382480
180001276480,560103
180001273341,500085
180001271311,500040
180001276921,444606
180001287424,502321
180001263315,423105
180001291134,531011
180001169270,531035
180001263979,421201
180001274450,421301
180001262901,201310
180001143990,600114
180001169557,395006
180001268616,110045
180001270316,324005
180001289921,411017
180001135139,395017
180000469793,700032
180001279478,331803
180001139013,500051
180000931346,401107
180001289941,380024
180000334205,382424
180001351721,801503
180001264568,574104
180001134663,516360
180001290622,523301
180001299556,401107
180001289851,504303
180001143739,411041
180000481096,506002
180001266803,400037
180001276725,342005
180001194839,811214
180000357204,312203
180001135010,562123
180001277712,500090
180001294378,509001
180001135999,302029
180001264086,642134
180000706531,751009
180001279002,380028
180000439468,401602
180000698076,560051
180001273565,110084
180001284972,500017
180001290827,534101
180001129453,388270
180001275978,301024
180001221497,360440
180001119114,389001
180001109171,560056
180001290470,110043
180001271421,600071
180001195190,627811
180000710670,110051
180001126322,532459
180000451399,131102
180001194537,500013
180001279488,342601
180001266210,516172
180001268682,431605
180001285449,110074
180001095420,413606
180001286646,444504
180001138938,500070
180001271680,638052
180001221271,440022
180001275790,606601
180000976486,848504
180001276947,627006
180001275895,670643
180001194517,110053
180000331657,600095
180001264361,201005
180001263033,421201
180001247125,500048
180001339977,560102
180001264469,631051
180001271414,522004
180001264021,562105
180001290608,495004
180001268655,110092
180001268929,508001
180001290433,313001
180001119027,500074
180001282563,440002
180001266519,500035
180001129553,431129
180001274134,486881
180001278983,110092
180000447533,721136
180001278781,600054
180001282622,607803
180001290514,721440
180001279025,600083
180000884851,570022
180001067013,641026
180001273350,600075
180001298911,506330
180001266661,411046
180001109192,450331
180001271381,201301
180001270924,502032
180000975311,586101
180001130184,431136
180001282684,110030
180000475200,431001
180001270358,500062
180001290131,443301
180001290540,395004
180001265679,431122
180001194863,431709
180001279030,841426
180001135425,518501
180001285413,516269
180001298657,500042
180001169332,491337
180001143598,110037
180001126672,591307
180001271413,110006
180001275872,500008
180001268937,534467
180001284546,632002
180000939924,625531
180001144017,303502
180001194858,395008
180001273430,394220
180001221249,400703
180001271258,816108
180001290014,431204
180001290290,482001
180000342601,605006
180001266573,609806
180001129446,563125
180001276747,400043
180001271109,411030
180000221281,600125
180001290160,443201
180001169185,110091
180001275861,424206
180001119471,517325
180001272903,382443
180001281939,209861
180001294449,413304
180000352370,110008
180001143959,560017
180001262895,502294
180001261777,636006
180001143542,500035
180001266664,522034
180001103190,636701
180001298373,845106
180001282573,110096
180001281944,122107
180001261779,641001
180001194888,627802
180001276050,501301
180001263111,416001
180001266426,413519
180001276668,122508
180001273898,110042
180001288223,600116
180000180064,600004
180001275516,522616
180001263999,342602
180001195017,125001
180001134899,560015
180001290249,272205
180001007809,733207
180001271513,500048
180001285351,622301
180001268750,440008
180001262904,124001
180001134916,639203
180001134767,532221
180000975253,641658
180001194898,431211
180001271156,110092
180001294483,395009
180001278912,635205
180000453934,201301
180001125118,501401
180001269340,390015
180001279059,334001
180001169499,560105
180001194980,484114
180001264553,301025
180001271244,402110
180000451370,322001
180001271107,283203
180001290537,332710
180001194676,585330
180001264622,431001
180001143836,500013
180001271563,500076
180000906200,400093
180001299558,224208
180001277004,506143
180001271018,530014
180001300390,517644
180001263223,431001
180001282110,606752
180001296890,324006
180001272280,574211
180001285389,641652
180001143698,400605
180001143976,110041
180001263075,516227
180000451364,201005
180001271194,202390
180001115048,123411
180001279065,605755
180001294513,524001
180000975262,600005
180001285426,560087
180001276979,524343
180000469782,411038
180001276941,431721
180001275962,641049
180001275558,465689
180001194952,415539
180001143992,342007
180001334874,400088
180000207963,560100
180001280148,625528
180000931307,342001
180001277056,421201
180001194693,522261
180001290074,362620
180001293446,560073
180001294277,503111
180001129442,421302
180001275796,413501
180001124703,410222
180001264485,721144
180001266793,560099
180001347479,413211
180001276888,231311
180001268098,413501
180001264627,500005
180000717143,700007
180001264291,560078
180000580832,244235
180001290045,560021
180001294462,395009
180001290597,441110
180001194755,500011
180001269053,302001
180001278863,560068
180001276943,572101
180000601251,560097
180001290117,122001
180001264528,110006
180001276866,344701
180001275886,827009
180001278125,110059
180001264320,440018
180001266555,848209
180001099478,844114
180001169379,110091
180001129626,474003
180001276609,472118
180001261594,360004
180001143455,518510
180001286616,522017
180001281942,570021
180001266748,394210
180000474809,841101
180001266494,641025
180001128615,415409
180001129461,395006
180001143578,460553
180001263045,485001
180001247399,110094
180001195626,411018
180001272530,638051
180001195660,636502
180001264174,110059
180000469791,635109
180000431392,517004
180001135126,395010
180001284386,733140
180001264638,411017
180001290794,530011
180001276693,400092
180001264451,562105
180001266840,515731
180001290101,411033
180001294710,600028
180001285152,395010
180001277015,604407
180001264139,754294
180001194534,201009
180001195511,400054
180001272944,460449
180001143761,632010
180001276773,641004
180001169183,247551
180001271130,591237
180000901675,560068
180001090390,751024
180001283505,201301
180001266246,574211
180001290245,517325
180001266789,560070
180000710658,641109
180001290793,395006
180001273455,421004
180000210994,827006
180001271081,247001
180001278994,533005
180001281867,600021
180001265991,343027
180001169314,201304
180001264520,505162
180001129494,848301
180001221248,457001
180001277807,411015
180001281985,344001
180001268730,440008
180001194814,641044
180001294651,122107
180001271291,560079
180000442928,768017
180001277688,625006
180001268820,303007
180001282056,302020
180001267255,410206
180001281969,733207
180001088753,711410
180001194673,344001
180001290107,121001
180001289842,110018
180001143777,530009
180001119307,676107
180001278744,396445
180001287410,522006
180001293693,440034
180001264614,482003
180001281898,500067
180001281986,360004
180001129335,412105
180001280481,110084
180001143850,485111
180001275960,411039
180001277161,480884
180001276970,110096
180001090045,531127
180001271743,509217
180001134936,500036
180001141297,500062
180001266480,560096
180000431760,682035
180001088160,560049
180001264590,431001
180001271129,452011
180001273286,600023
180001195247,245101
180001169214,673029
180001264468,509001
180001143945,571437
180001275922,606604
180000931331,635109
180001271364,516162
180001275851,629001
180001109176,424101
180001268852,201310
180001135117,560100
180001270971,232101
180001141895,621214
180001271359,431148
180001129495,733208
180001273042,482002
180000230244,626125
180001143532,560067
180001299561,131001
180001279001,431510
180001169408,452001
180001264652,560100
